commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Yvorne,192.0,15.7,17.9,"European  98, Siamese  21, European Shorthair  13, Crossbred  9, Maine Coon  9, Oriental Shorthair  9",
Bettlach,564.0,46.3,11.4,"European  252, European Shorthair  176, Crossbred  32, Maine Coon  27, British Shorthair  25","Luna  15, Nala  10, Leo  6, Filou  5, Jimmy  5, Kira  5, Lucky  5, Merlin  5"
Erlen,437.0,35.8,11.5,"European  167, European Shorthair  142, Maine Coon  41, Crossbred  24, Persian  23","Luna  8, Chilli  5, Nala  5"
Hombrechtikon,919.0,75.5,10.4,"European  394, European Shorthair  273, Crossbred  64, Maine Coon  45, British Shorthair  31","Luna  13, Mimi  10, Leo  9, Mogli  8, Merlin  7, Milou  7, Moritz  7, Nala  7"
Mergoscia,10.0,0.8,5.0,European  6,
Ascona,328.0,66.3,5.9,"European  176, European Shorthair  47, Maine Coon  26, Crossbred  12, Chartreux  7, Siamese  7, Sphynx  7",Mia  6
Corcelles-près-Payerne,217.0,17.9,8.1,"European  122, European Shorthair  21, Maine Coon  18, Crossbred  12, Persian  8",
Wuppenau,117.0,9.7,10.3,"European  61, European Shorthair  32, Maine Coon  6",
Ochlenberg,55.0,4.5,9.8,"European  37, European Shorthair  13",
Oensingen,444.0,36.7,7.1,"European  219, European Shorthair  122, Crossbred  27, British Shorthair  15, European Longhair  14","Luna  7, Merlin  6, Mimi  5"
Orbe,740.0,61.4,10.4,"European  525, Crossbred  43, Maine Coon  39, Bengal  18, Ragdoll  11","Nala  9, Luna  7, Maya  7, Gribouille  5, Kira  5, Lola  5, Plume  5"
Buochs,306.0,30.7,5.8,"European  191, European Shorthair  47, British Shorthair  12, Crossbred  9, Unknown  8",Kira  5
Roggwil (TG),356.0,29.6,10.9,"European  158, European Shorthair  117, European Longhair  14, EUR Europe  11, Maine Coon  11","Mia  9, Luna  6, Nala  6"
Stallikon,494.0,41.1,13.1,"European Shorthair  203, European  146, Bengal  36, Crossbred  26, British Shorthair  22","Lucky  7, Luna  7, Leo  5"
Eschenz,205.0,17.1,11.0,"European  117, European Shorthair  36, Crossbred  11, Maine Coon  8, Unknown  8",
Lindau,566.0,47.2,10.1,"European  241, European Shorthair  164, Crossbred  28, British Shorthair  26, European Longhair  18","Luna  9, Leo  7, Chili  5, Filou  5, Ginger  5, Mogli  5, Tigi  5"
Marchissy,113.0,9.4,23.4,"Maine Coon  56, European  36, Crossbred  6",
Pont-en-Ogoz,260.0,25.6,13.3,"European  171, Crossbred  18, European Shorthair  14, Maine Coon  11, Ragdoll  8","Cookie  5, Flocon  5"
Hauterive (FR),266.0,22.2,10.2,"European  171, European Shorthair  17, Crossbred  16, Maine Coon  12, Norwegian Forest Cat  9",
Bichelsee-Balterswil,392.0,32.0,13.3,"European Shorthair  180, European  146, Crossbred  13, British Shorthair  10, Norwegian Forest Cat  8","Luna  11, Nala  7, Kira  5, Leo  5, Max  5, Mogli  5"
Kirchlindach,475.0,39.7,14.8,"European  272, European Shorthair  107, Crossbred  26, Maine Coon  15, European Longhair  12",Mila  5
Meilen,1087.0,91.0,7.5,"European Shorthair  357, European  352, British Shorthair  71, Crossbred  64, Maine Coon  44","Leo  18, Luna  14, Ginger  10, Mimi  10, Nala  10"
Villmergen,688.0,57.6,9.0,"European  288, European Shorthair  182, Maine Coon  45, Crossbred  38, British Shorthair  27","Luna  13, Nala  10, Sunny  6, Mia  5, Mogli  5"
Oberdorf (SO),244.0,20.5,13.7,"European  144, European Shorthair  56, Maine Coon  12, British Shorthair  9, Crossbred  9","Luna  6, Filou  5"
Endingen,324.0,27.2,12.5,"European Shorthair  157, European  79, British Shorthair  15, Norwegian Forest Cat  13, Crossbred  12, European Longhair  12","Luna  7, Leo  6, Nala  6"
Glattfelden,716.0,58.3,13.6,"European Shorthair  328, European  200, Crossbred  44, British Shorthair  27, European Longhair  18","Luna  20, Nala  13, Filou  7, Charly  6, Mogli  6"
Küttigen,661.0,55.5,10.5,"European  417, European Shorthair  86, Crossbred  37, Maine Coon  26, British Shorthair  23","Nala  13, Luna  12, Lilly  7, Lucy  6, Mira  6"
Messen,261.0,22.0,17.7,"European  161, European Shorthair  58, Crossbred  12, Maine Coon  12",
Montilliez,276.0,23.3,14.9,"European  181, Crossbred  20, Norwegian Forest Cat  10, Maine Coon  9, European Shorthair  8, Sacred Birman  8",
Hauteville,56.0,5.3,8.3,"European  33, Crossbred  10",
Rothrist,889.0,75.0,9.6,"European  357, European Shorthair  273, Crossbred  53, Maine Coon  44, British Shorthair  42","Luna  18, Nala  12, Leo  11, Nero  8, Filou  7"
Rickenbach (LU),337.0,28.4,9.7,"European  177, European Shorthair  56, British Shorthair  18, Maine Coon  17, Ragdoll  13","Luna  7, Jimmy  6"
Steinen,179.0,15.1,4.9,"European  109, European Shorthair  29, British Shorthair  14, Maine Coon  7, Persian  6",
Castel San Pietro,228.0,19.3,10.4,"European  144, Maine Coon  19, Crossbred  10, Burma  7, European Shorthair  6, Exotic Shorthair  6, Ragdoll  6, Siberian  6",
Wagenhausen,224.0,19.0,12.7,"European  127, European Shorthair  42, Crossbred  14, Unknown  10, British Shorthair  7",Nala  6
Boswil,322.0,27.3,11.0,"European  171, European Shorthair  79, Crossbred  20, Maine Coon  19, British Shorthair  7","Luna  9, Nala  6, Rocky  6"
Vitznau,112.0,12.6,7.9,"European  73, European Shorthair  26",
Wittenbach,531.0,43.5,5.4,"European  205, European Shorthair  184, British Shorthair  23, Crossbred  18, Ragdoll  15","Nala  9, Luna  7, Lilly  6, Amy  5, Balou  5, Merlin  5, Momo  5"
Les Planchettes,13.0,1.1,6.2,European  12,
Bürglen (TG),426.0,36.4,10.8,"European  172, European Shorthair  158, British Shorthair  27, Crossbred  16, Bengal  9","Luna  8, Mia  6"
Wyssachen,77.0,6.6,7.0,"European  46, European Shorthair  18, Crossbred  8",
Kippel,7.0,0.6,2.3,European  7,
Le Bémont (JU),15.0,1.3,4.6,European  10,
Sempach,256.0,28.7,6.0,"European  162, European Shorthair  41, Crossbred  14, Maine Coon  5, Sacred Birman  5, Unknown  5",
Oberburg,270.0,19.1,9.2,"European  191, European Shorthair  41, Maine Coon  11, Crossbred  9",Luna  7
Coeuve,48.0,4.1,6.5,European  37,
Bubikon,774.0,66.7,10.5,"European Shorthair  299, European  293, Crossbred  51, Maine Coon  32, British Shorthair  16","Luna  12, Nala  10, Lilly  8, Leo  7, Mogli  7"
Hüttlingen,148.0,12.8,17.9,"European  68, European Shorthair  36, Crossbred  14, Maine Coon  7, British Shorthair  6",
Wichtrach,513.0,44.2,11.7,"European  258, European Shorthair  102, Norwegian Forest Cat  32, Crossbred  29, Unknown  15","Luna  16, Nala  11, Chili  5, Zora  5"
Terre di Pedemonte,225.0,19.4,8.6,"European  142, European Shorthair  29, Maine Coon  12, Crossbred  10, European Longhair  7",
Bischofszell,533.0,46.0,9.0,"European Shorthair  229, European  156, Crossbred  34, British Shorthair  33, European Longhair  22","Luna  11, Nala  8, Tigi  7, Leo  5, Lucky  5"
Prangins,483.0,79.6,11.8,"European  276, Crossbred  34, European Shorthair  23, Maine Coon  21, Abyssiniane  13, Sacred Birman  13, Siamese  13",
Kreuzlingen,1186.0,103.1,5.3,"European  647, European Shorthair  214, British Shorthair  92, Crossbred  60, Persian  25","Luna  18, Nala  15, Leo  13, Filou  12, Felix  10, Mogli  10"
Tägerwilen,364.0,31.5,7.4,"European  185, European Shorthair  92, British Shorthair  24, Maine Coon  16, Crossbred  10","Lilly  6, Nala  6, Leo  5, Luna  5"
Reichenburg,339.0,29.4,8.7,"European Shorthair  146, European  95, British Shorthair  18, Bengal  14, Crossbred  12","Luna  8, Mogli  5, Rocky  5"
Allaman,59.0,22.7,13.3,European  36,
Affoltern im Emmental,187.0,16.2,16.6,"European  105, European Shorthair  40, Crossbred  10, Norwegian Forest Cat  8, British Shorthair  5",
Olten,3308.0,287.9,17.9,"European  1896, European Shorthair  1075, Crossbred  68, Maine Coon  61, British Shorthair  41","Luna  21, Nala  12, Mia  11, Leo  8, Charly  7"
Flawil,673.0,58.7,6.4,"European  331, European Shorthair  169, Norwegian Forest Cat  29, Crossbred  26, British Shorthair  21","Nala  17, Luna  14, Filou  5, Mila  5, Neo  5"
Nyon,2160.0,317.6,9.9,"European  1408, European Shorthair  138, Crossbred  105, Maine Coon  103, British Shorthair  67","Nala  15, Luna  14, Kitty  10, Léo  9, Mimi  9"
Birmensdorf (ZH),607.0,53.2,8.8,"European Shorthair  259, European  174, British Shorthair  36, Crossbred  28, Maine Coon  18","Charlie  7, Nala  7, Luna  6, Amy  5, Charly  5"
Treyvaux,119.0,10.4,8.1,"European  76, European Shorthair  14, Crossbred  6, Maine Coon  6",
Malans,226.0,19.8,9.2,"European  102, European Shorthair  52, Crossbred  21, British Shorthair  10, European Longhair  7",
Laufen,410.0,36.0,7.1,"European  212, European Shorthair  100, Crossbred  20, British Shorthair  16, Maine Coon  16","Balu  6, Mia  6, Lilly  5, Luna  5, Nala  5"
Zeiningen,340.0,29.9,14.2,"European  131, European Shorthair  116, British Shorthair  19, Crossbred  19, Maine Coon  10","Nala  7, Leo  5"
Salgesch,64.0,5.6,4.1,"European  43, Norwegian Forest Cat  6",
Bremgarten (AG),753.0,66.3,8.9,"European Shorthair  328, European  191, Crossbred  51, Maine Coon  41, British Shorthair  32","Luna  16, Nala  10, Leo  8, Mia  7, Lilly  6"
Neunforn,169.0,14.9,15.6,"European  99, European Shorthair  34, Maine Coon  10, Unknown  7",
Misery-Courtion,207.0,18.2,9.3,"European  135, European Shorthair  24, Crossbred  14, Bengal  8, Maine Coon  5",
Jussy,97.0,8.5,7.9,"European  65, Crossbred  8, Maine Coon  7",
Schmitten (GR),7.0,0.6,3.2,,
Eriswil,153.0,13.5,11.3,"European  101, European Shorthair  22, British Shorthair  12",
La Tour-de-Peilz,912.0,279.8,7.6,"European  580, Crossbred  37, European Shorthair  35, Maine Coon  35, Siamese  23","Kiwi  7, Luna  7, Max  7, Nala  7, Yuki  7"
Jegenstorf,657.0,48.7,11.4,"European  407, European Shorthair  138, Maine Coon  26, British Shorthair  23, Crossbred  16","Leo  9, Luna  8, Nala  7, Lilly  6, Jimmy  5, Mila  5, Milo  5, Zora  5"
Lenzburg,786.0,69.5,7.1,"European  368, European Shorthair  170, Crossbred  55, British Shorthair  43, Maine Coon  24","Luna  16, Leo  9, Nala  8, Moritz  7, Mia  6"
Beinwil (Freiamt),130.0,11.5,11.0,"European  80, European Shorthair  25, British Shorthair  9",
Niederhasli,850.0,75.2,9.0,"European Shorthair  346, European  250, British Shorthair  52, Crossbred  39, Maine Coon  26","Luna  17, Nala  14, Mogli  9, Mia  8, Filou  6, Leo  6"
Reutigen,155.0,13.7,15.2,"European  101, European Shorthair  25, Maine Coon  6, British Shorthair  5, Crossbred  5",
Matzendorf,119.0,10.6,9.0,"European  66, European Shorthair  37",Luna  5
Wittnau,184.0,16.4,13.5,"European  88, European Shorthair  40, Crossbred  18, Maine Coon  5, Siberian  5, Unknown  5",
Diepoldsau,522.0,46.4,8.1,"European Shorthair  217, European  107, Sacred Birman  86, British Shorthair  29, Crossbred  24","Nala  7, Lilly  6, Mimi  6, Charly  5, Kira  5, Luna  5, Tigi  5"
Villigen,306.0,27.3,14.4,"European  140, European Shorthair  64, Maine Coon  63, Crossbred  11",
Riemenstalden,0.0,0.0,0.0,,
Rue,316.0,28.2,20.6,"European  156, Bengal  44, Crossbred  22, Ocicat  20, Maine Coon  12",
Bärschwil,110.0,9.8,13.7,"European  55, European Shorthair  28, Maine Coon  12",
Tresa,48.0,4.3,1.5,"European  21, Siamese  10",
Twann-Tüscherz,113.0,9.2,9.6,"European  45, European Shorthair  43, Crossbred  6, European Longhair  5, Maine Coon  5",
Eptingen,92.0,8.2,16.9,"European  54, European Shorthair  23, Crossbred  8",
Buseno,18.0,1.6,19.8,European  16,
Vaduz,390.0,22.5,6.8,"European  138, European Shorthair  131, British Shorthair  21, Crossbred  16, Ragdoll  12","Luna  9, Leo  5, Mia  5"
Jorat-Mézières,74.0,6.7,2.5,"European  44, Bengal  6, Crossbred  5",
Stans,365.0,32.9,4.5,"European  212, European Shorthair  64, British Shorthair  16, Crossbred  16, Siberian  7","Luna  7, Felix  5"
Zofingen,947.0,85.5,7.8,"European Shorthair  382, European  347, Crossbred  55, British Shorthair  32, Maine Coon  31","Luna  16, Nala  16, Mimi  11, Filou  9, Leo  8, Mia  8"
Fiesch,53.0,4.8,5.8,"European  25, Crossbred  10, European Shorthair  5",
Magden,519.0,47.1,13.4,"European  221, European Shorthair  159, Crossbred  35, British Shorthair  20, Bengal  11, Maine Coon  11","Luna  11, Lucky  7, Mogli  7, Mira  6, Lilly  5, Max  5, Romeo  5"
Zizers,278.0,25.2,7.9,"European  123, European Shorthair  99, Crossbred  13, European Longhair  12",Luna  6
Wangen (SZ),396.0,46.8,7.4,"European  194, European Shorthair  93, British Shorthair  20, Maine Coon  20, Crossbred  19","Luna  6, Balu  5, Mogli  5, Momo  5, Tigi  5"
Jonschwil,285.0,25.9,7.4,"European  140, European Shorthair  80, Crossbred  16, Maine Coon  9, Siberian  6",Luna  7
Mollens (VD),35.0,3.2,10.6,"European  20, European Shorthair  5",
Kappelen,195.0,17.8,13.7,"European  76, European Shorthair  59, British Shorthair  10, Bengal  9, Crossbred  9","Filou  5, Luna  5"
Muriaux,37.0,2.2,7.6,European  31,
Illgau,31.0,2.8,3.9,"European  21, European Shorthair  8",
Oberkirch,254.0,27.9,5.1,"European  96, European Shorthair  64, Bengal  49, Crossbred  11, British Shorthair  7",Charly  5
Kradolf-Schönenberg,433.0,39.5,11.8,"European  183, European Shorthair  153, Maine Coon  17, European Longhair  15, Crossbred  13",Luna  5
Rothenfluh,94.0,8.6,12.0,"European  49, European Shorthair  22",
Schönholzerswilen,132.0,12.1,15.7,"European Shorthair  61, European  46, Maine Coon  11",Luna  5
Romont (FR),293.0,26.9,5.4,"European  174, European Shorthair  26, Maine Coon  18, Crossbred  12, Bengal  10","Caline  5, Plume  5"
Landquart,552.0,29.3,6.2,"European  245, European Shorthair  136, British Shorthair  51, Crossbred  28, Maine Coon  20","Luna  9, Charly  6, Mia  6, Rocky  6, Zora  6"
Riehen,1515.0,139.4,7.0,"European Shorthair  597, European  496, Crossbred  85, British Shorthair  81, Maine Coon  49","Mimi  18, Luna  17, Momo  17, Leo  12, Lilly  12"
Langrickenbach,204.0,18.8,15.3,"European  107, European Shorthair  52, British Shorthair  9, Crossbred  9, Unknown  5",
Les Breuleux,57.0,5.3,3.7,"European  35, European Shorthair  6",
Bubendorf,536.0,49.6,12.3,"European  286, European Shorthair  109, Maine Coon  34, Crossbred  31, British Shorthair  15","Luna  13, Nala  7, Leo  6, Mia  6"
Corbières,128.0,13.3,13.9,"European  68, Norwegian Forest Cat  16, Maine Coon  11, European Shorthair  9, Crossbred  7",
Pratteln,1028.0,96.0,6.2,"European  402, European Shorthair  322, Crossbred  58, British Shorthair  46, Maine Coon  31","Luna  24, Kira  10, Mia  10, Nala  10, Felix  8, Filou  8"
Goumoëns,139.0,13.0,12.1,"European  88, Maine Coon  7, British Shorthair  6, Crossbred  6, Exotic Shorthair  6",
Collonge-Bellerive,672.0,109.8,8.0,"European  365, Crossbred  42, Sacred Birman  30, British Shorthair  29, Maine Coon  24",Luna  8
Rafz,494.0,46.3,10.7,"European  243, European Shorthair  124, British Shorthair  27, Crossbred  21, Norwegian Forest Cat  17","Luna  13, Nala  10, Tigi  7, Leo  6"
Lignerolle,65.0,6.1,14.9,European  50,
Suhr,754.0,71.0,7.0,"European  439, European Shorthair  131, British Shorthair  46, Crossbred  29, Maine Coon  20","Luna  15, Lilly  8, Nala  8, Jimmy  7, Kira  7, Mimi  7"
Alle,89.0,8.4,4.7,"European  51, European Shorthair  14, Maine Coon  10",
Wettingen,1553.0,146.5,7.4,"European  759, European Shorthair  378, Crossbred  99, British Shorthair  91, Maine Coon  46","Luna  22, Nala  17, Leo  14, Mia  14, Felix  10, Jimmy  10, Mira  10"
Affoltern am Albis,1032.0,97.5,8.4,"European  379, European Shorthair  353, Crossbred  64, British Shorthair  47, Maine Coon  40","Luna  15, Filou  7, Mimi  7, Blacky  6, Leo  6, Mia  6, Mogli  6, Zorro  6"
Chéserex,125.0,11.8,10.0,"European  75, Crossbred  14, European Shorthair  12, Siamese  6",
Wildberg,198.0,18.7,19.6,"European Shorthair  73, European  65, Norwegian Forest Cat  16, Crossbred  11, EUR Europe  6, Maine Coon  6",
Oberthal,71.0,6.7,9.8,"European  51, Maine Coon  7, European Shorthair  5",
Jenins,100.0,9.5,10.9,"European  51, European Shorthair  26, Maine Coon  6",
Gampelen,119.0,11.2,12.5,"European  67, European Shorthair  23",
Stalden (VS),39.0,3.7,3.7,European  21,
Ermatingen,384.0,36.7,10.5,"European  192, European Shorthair  89, Crossbred  34, British Shorthair  17, Bengal  15","Luna  8, Balou  5, Leo  5, Merlin  5, Mia  5"
Vuadens,179.0,17.1,7.2,"European  109, Crossbred  12, European Shorthair  12, Maine Coon  11, Ragdoll  6",
Cornol,90.0,8.6,8.8,"European  62, British Shorthair  7",
Vétroz,559.0,53.6,8.7,"European  310, Ragdoll  66, Maine Coon  52, Crossbred  23, Bengal  15","Luna  7, Caline  6, Rocky  5"
Arni (BE),100.0,9.6,10.7,"European  68, European Shorthair  16, Crossbred  8",
Guttet-Feschel,9.0,0.9,2.2,European  5,
Leissigen,120.0,11.6,10.2,"European  70, European Shorthair  18, Crossbred  7",
Balzers,379.0,19.2,8.1,"European  161, European Shorthair  107, British Shorthair  41, Crossbred  13, European Longhair  9","Leo  7, Luna  6, Mia  5"
Seengen,498.0,51.4,12.1,"European  287, European Shorthair  75, Maine Coon  34, Crossbred  29, Bengal  11","Luna  8, Momo  6, Leo  5, Nala  5"
Muolen,105.0,10.2,8.6,"European Shorthair  47, European  38, British Shorthair  6",
Inwil,202.0,19.6,7.5,"European  96, Norwegian Forest Cat  35, European Shorthair  30, Crossbred  13, British Shorthair  8",Luna  5
Nunningen,221.0,21.4,11.5,"European Shorthair  95, European  72, Crossbred  16, Maine Coon  8, Siberian  6",
Le Landeron,436.0,42.4,9.4,"European  212, European Shorthair  93, Crossbred  25, Sacred Birman  24, Bengal  12, Bombay  12",Cookie  5
La Brillaz,210.0,20.4,10.1,"European  144, British Shorthair  17, Maine Coon  11, European Shorthair  7, Crossbred  5",
Hochdorf,642.0,66.6,6.5,"European  382, European Shorthair  121, Crossbred  30, British Shorthair  27, Maine Coon  26","Luna  12, Nala  9, Leo  8, Balou  6, Milo  6"
Kleinandelfingen,372.0,36.2,17.7,"European  142, European Shorthair  123, Siberian  21, Crossbred  19, Maine Coon  11","Luna  9, Leo  5"
Les Montets,229.0,22.3,14.9,"European  84, Siberian  32, European Shorthair  21, Maine Coon  21, Norwegian Forest Cat  16",
Leuzigen,223.0,21.7,17.2,"European  96, European Shorthair  71, British Shorthair  11, Crossbred  11, European Longhair  7",
Melchnau,166.0,16.1,11.2,"European  103, European Shorthair  36, Crossbred  11, European Longhair  6",
Landiswil,64.0,6.2,10.3,"European  28, British Shorthair  12, European Shorthair  12, Crossbred  7",
Oberembrach,194.0,18.9,17.6,"European  67, European Shorthair  60, Crossbred  16, Unknown  15, European Longhair  8",
Meikirch,346.0,33.8,13.7,"European  183, European Shorthair  105, Crossbred  11, Bengal  7, Norwegian Forest Cat  7","Luna  5, Max  5"
Dürnten,868.0,84.9,11.4,"European Shorthair  347, European  295, British Shorthair  38, Crossbred  37, European Longhair  32","Luna  16, Leo  10, Lilly  8, Mogli  8, Tigi  7"
Buch am Irchel,216.0,21.2,21.1,"European  104, European Shorthair  75, Crossbred  13, Norwegian Forest Cat  5",Luna  6
Mezzovico-Vira,142.0,12.8,10.2,"European  59, European Shorthair  32, Maine Coon  16, Sphynx  8, Crossbred  6",
Altdorf (UR),488.0,47.8,5.1,"European  197, European Shorthair  157, Crossbred  34, British Shorthair  23, Norwegian Forest Cat  15","Luna  12, Nala  8, Lucy  7"
Grandcour,123.0,12.1,12.7,"European  69, European Shorthair  15, Sacred Birman  10, Maine Coon  8, Persian  6",
Bätterkinden,555.0,54.5,16.9,"European  287, European Shorthair  170, Crossbred  22, Maine Coon  19, Unknown  15","Leo  10, Findus  7, Balu  6, Filou  5, Kira  5, Luna  5, Mogli  5, Momo  5, Nala  5"
